name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2024-11-22,75.3,53.5,64.1,0,0,83.7,47.9,61.8,0.24,0,0,,,,36.2,18.1,189.2,1012.4,41.8,8.5,,,,,2024-11-22T05:44:56,2024-11-22T19:54:50,0.7,Partially cloudy,,partly-cloudy-day,
australia,2024-11-23,73.3,50.3,61.8,0,0,87,46.8,63.4,0.15,0,0,,,,39.1,17.4,175,1013.1,40.2,8.5,,,,,2024-11-23T05:44:30,2024-11-23T19:55:49,0.75,Partially cloudy,,partly-cloudy-day,
australia,2024-11-24,75.3,49.5,62.1,0,0,81.9,47.6,62.9,0.035,0,0,,,,32.2,16.3,179.8,1015.1,37.9,8.5,,,,,2024-11-24T05:44:06,2024-11-24T19:56:47,0.77,Partially cloudy,,partly-cloudy-day,
australia,2024-11-25,78.7,51.3,65.2,0,0,85,46.8,58.4,0.22,0,0,,,,35.8,17,189.2,1014.4,30.9,8.3,,,,,2024-11-25T05:43:43,2024-11-25T19:57:45,0.8,Partially cloudy,,partly-cloudy-day,
australia,2024-11-26,78.5,52.2,64.8,0,0,83,48.5,60.2,0.13,0,0,,,,43.2,18.6,192.1,1013.2,33,8.6,,,,,2024-11-26T05:43:23,2024-11-26T19:58:43,0.83,Partially cloudy,,partly-cloudy-day,
australia,2024-11-27,76.4,50.8,63.1,0,0,83.4,48.3,63.2,0.268,0,0,,,,,16.6,182.6,1014.6,38.9,8.8,,,,,2024-11-27T05:43:04,2024-11-27T19:59:40,0.86,Partially cloudy,,partly-cloudy-day,
australia,2024-11-28,78.9,53.3,65.6,0,0,83,48.8,61.3,0.189,0,0,,,,17.2,17.9,180.5,1013.7,35.5,8.7,,,,,2024-11-28T05:42:47,2024-11-28T20:00:36,0.9,Partially cloudy,,partly-cloudy-day,
australia,2024-11-29,78.2,54.2,65.9,0,0,83.6,48.6,60.1,0.213,0,0,,,,,16.8,190.9,1012,40,8.6,,,,,2024-11-29T05:42:33,2024-11-29T20:01:32,0.93,Partially cloudy,,partly-cloudy-day,
australia,2024-11-30,77.3,52.6,64.8,0,0,83.7,49,62.7,0.264,0,0,,,,31.5,17.7,196.5,1011.7,39.9,8.8,,,,,2024-11-30T05:42:20,2024-11-30T20:02:28,0.96,Partially cloudy,,partly-cloudy-day,
australia,2024-12-01,78.3,52.4,65.4,0,0,84.1,47.4,59,0.169,0,0,,,,37.1,19.7,199.6,1011.4,31.7,9.5,,,,,2024-12-01T05:42:09,2024-12-01T20:03:22,0,Partially cloudy,,partly-cloudy-day,
