name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
australia,2016-06-12,51.8,26.4,36.9,51.8,23.1,35.5,29.6,77.2,0,0,0,,0,0,9.4,6.7,332.8,1036.2,16.3,6.2,129.9,11.3,5,,2016-06-12T07:09:14,2016-06-12T16:57:24,0.25,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-13,56.9,24.5,38.5,56.9,22.1,37.3,31.8,79.4,0,0,0,,0,0,13.6,12.4,351.6,1038.1,4.2,6.2,127.8,11,5,,2016-06-13T07:09:38,2016-06-13T16:57:25,0.26,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-14,57.4,26.3,39.9,57.4,22,38.9,34.3,82.9,0.008,100,4.17,"rain,snow",0,0,21,12.8,356.4,1036,35.5,4.9,129.1,11.3,5,,2016-06-14T07:10:02,2016-06-14T16:57:27,0.29,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-15,57.2,23.7,37.8,57.2,21.4,36.8,31.5,80.7,0,0,0,,0,0,8.1,6.9,328.1,1032.9,17.8,5.2,130,11.2,5,,2016-06-15T07:10:24,2016-06-15T16:57:31,0.32,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-16,57.3,26.4,41.3,57.3,26.4,40.6,36,82.8,0.006,100,4.17,"rain,snow",0,0,21,15,343,1024,54.3,5.9,119.5,10.5,5,,2016-06-16T07:10:45,2016-06-16T16:57:37,0.36,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-17,54.9,43.1,50.3,54.9,43.1,49.6,48.8,94.4,0.197,100,8.33,rain,0,0,21,16.3,340.8,1016.9,87.3,5.7,35.2,3,2,,2016-06-17T07:11:04,2016-06-17T16:57:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-18,56.8,49.5,51.9,56.8,47.8,51.7,49.5,92,0.044,100,12.5,rain,0,0,14.8,7.2,144.1,1018.7,91,5.4,51.1,4.2,3,,2016-06-18T07:11:22,2016-06-18T16:57:52,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-19,55.4,48.4,51.5,55.4,46.8,51.1,48.6,90.3,0.662,100,12.5,rain,0,0,33.1,10.5,147.2,1014.9,86.9,5.9,18.6,1.7,1,,2016-06-19T07:11:39,2016-06-19T16:58:02,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-20,56.9,47.9,52.1,56.9,47.7,51.9,47.7,85.5,0.265,100,12.5,rain,0,0,28.6,17.2,312.4,999.3,89.4,5.6,40.5,3.6,2,,2016-06-20T07:11:54,2016-06-20T16:58:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-21,53.1,44.7,48.2,53.1,36.9,43.1,41.5,77.7,0.014,100,8.33,rain,0,0,46.8,23,308.3,1002.8,83.4,6.2,78.3,6.7,4,,2016-06-21T07:12:08,2016-06-21T16:58:27,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-22,51.6,45.9,47.9,51.6,38.6,42.9,41.1,77.9,0.033,100,8.33,rain,0,0,39.8,22.5,317,1006.2,79.6,6.2,80.2,6.8,4,,2016-06-22T07:12:20,2016-06-22T16:58:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-23,50.2,44.6,47.3,50.2,37.7,41.2,41.3,80.1,0.003,100,8.33,rain,0,0,34,21.9,329.4,1009,90.8,6.2,58.4,5,2,,2016-06-23T07:12:31,2016-06-23T16:58:57,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-24,48.2,37,42.5,41.4,29.8,35.2,35.8,77.3,0.095,100,16.67,rain,0,0,39.8,22,310,1005.5,65.1,6.2,88.8,7.6,3,,2016-06-24T07:12:41,2016-06-24T16:59:13,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-25,49.4,28.2,37.4,45.7,23,32.8,27.1,68.8,0,0,0,,0,0,23,12.1,302.8,1018.8,29.9,6.2,125,10.8,5,,2016-06-25T07:12:49,2016-06-25T16:59:32,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-26,46,23.2,33.8,46,20.5,32.4,30.2,87.5,0.006,100,4.17,"rain,snow",0,0,8.1,5.3,84.5,1019.8,70,6.2,102,8.8,5,,2016-06-26T07:12:55,2016-06-26T16:59:51,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-27,51.1,30.7,39.7,51.1,30.7,37.6,35.2,85.1,0,0,0,,0,0,14.5,10.3,341.5,1016.7,70.8,6.2,100.3,8.7,5,,2016-06-27T07:12:59,2016-06-27T17:00:12,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-28,53,24.9,36.3,53,19,33.8,30.8,83,0,0,0,,0,0,15.4,11.4,2.2,1024.7,19.8,6,119.5,10.5,5,,2016-06-28T07:13:03,2016-06-28T17:00:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-29,53.6,24.8,36.3,53.6,22.3,35.4,31.5,84.9,0.008,100,4.17,"rain,snow",0,0,12.8,8.1,339.3,1027.8,36.3,5.5,116.6,10.1,5,,2016-06-29T07:13:04,2016-06-29T17:00:58,0.81,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-06-30,44.6,26.3,36.8,37.5,21.1,32.1,33.7,89,0.001,100,4.17,rain,0,0,30.2,20,332.6,1018.4,76.8,4.3,68.1,6,3,,2016-06-30T07:13:04,2016-06-30T17:01:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-01,51.8,31.8,42.2,51.8,27.7,37.3,35.6,78.5,0.044,100,4.17,rain,0,0,32.2,22.9,333.4,1017.6,51.6,6.2,100.3,8.5,5,,2016-07-01T07:13:02,2016-07-01T17:01:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-02,54.9,25,38.4,54.9,20.9,36.3,32.4,81.3,0.006,100,4.17,"rain,snow",0,0,20.8,14.2,326.3,1025.9,51.3,6.2,84.6,7.3,4,,2016-07-02T07:12:59,2016-07-02T17:02:14,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-03,54.7,24.6,37.8,54.7,19.7,35.1,33,84.9,0,0,0,,0,0,19.9,15,358.8,1025.5,67.3,4.7,101.2,8.8,4,,2016-07-03T07:12:54,2016-07-03T17:02:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-04,46.2,30.5,37.6,44.1,24.9,34.6,35.2,91.7,0,0,0,,0,0,16.8,6.6,133.4,1019.8,97,4.8,74.1,6.5,3,,2016-07-04T07:12:47,2016-07-04T17:03:11,0,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-05,46.1,33.5,40.6,43.8,29.5,37.6,40,97.7,0.571,100,12.5,rain,0,0,19.2,13,320.5,1010.9,92.3,5.8,32.2,2.8,1,,2016-07-05T07:12:39,2016-07-05T17:03:41,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-06,51.5,40.9,46.1,51.5,34.1,41.8,42.5,87.7,0.068,100,12.5,rain,0,0,29.3,15.2,304.3,1008,87.3,6.1,39.1,3.3,2,,2016-07-06T07:12:29,2016-07-06T17:04:12,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-07,58.3,40.1,49.6,58.3,37.4,47.5,41.8,75.6,0.001,100,4.17,rain,0,0,29.5,18.1,174.9,1019.7,63.1,6.2,87.1,7.5,4,,2016-07-07T07:12:17,2016-07-07T17:04:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-08,54.5,39.3,46.3,54.5,37.1,45.4,43.4,90.3,0.035,100,8.33,rain,0,0,13.2,8.3,137.9,1022,95.2,6,22.4,1.9,1,,2016-07-08T07:12:04,2016-07-08T17:05:16,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-09,54.8,41.1,46.9,54.8,38.5,46,43.4,88.5,0.001,100,4.17,rain,0,0,7.4,9,0.2,1024.6,83.7,6.1,62.5,5.4,3,,2016-07-09T07:11:49,2016-07-09T17:05:50,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-10,55.2,40.8,47.9,55.2,36.9,46.6,43,84.2,0,0,0,,0,0,12.5,9.2,47.9,1023.3,91,6.2,55.9,4.8,3,,2016-07-10T07:11:32,2016-07-10T17:06:24,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-11,55.3,46.3,49.8,55.3,42.4,47.2,46,87.3,0.066,100,8.33,rain,0,0,36,20.8,335.8,1013.2,79.8,6.2,62.9,5.6,3,,2016-07-11T07:11:13,2016-07-11T17:06:59,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-12,50.1,42.1,46.1,50.1,32.1,38.6,39.5,78.6,0.122,100,8.33,rain,0,0,51.4,30,319.9,1008.9,66.4,6.1,76.2,6.7,3,,2016-07-12T07:10:53,2016-07-12T17:07:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-13,44,33.8,38.3,36,22.1,28.8,29.3,70.8,0.011,100,8.33,"rain,snow",0,0.1,46.5,26.4,300,1018.5,64.7,6.1,8.7,0.5,1,,2016-07-13T07:10:32,2016-07-13T17:08:12,0.28,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-14,51.5,34,40.8,51.5,25.6,34.7,30.3,68.3,0,0,0,,0,0.2,29.5,18.8,334.9,1028.4,31.4,6.2,130.9,11,5,,2016-07-14T07:10:08,2016-07-14T17:08:49,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-15,55.2,28,39.7,55.2,23,36.8,31.7,75.4,0.002,100,4.17,rain,0,0.1,11.9,13.7,17,1030.7,20.2,6.2,127,11,5,,2016-07-15T07:09:43,2016-07-15T17:09:27,0.34,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-16,59,27.1,41.1,59,24,39.8,35.5,82.9,0.007,100,8.33,rain,0,0.1,10.7,7.4,3.3,1032.6,11.3,6.2,136.4,11.9,5,,2016-07-16T07:09:16,2016-07-16T17:10:06,0.38,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-17,60.5,35.1,43.5,60.5,30.6,42.1,39.3,87.1,0,0,0,,0,0,14.5,9.2,15.4,1030.5,53.5,4.3,116.6,10.2,5,,2016-07-17T07:08:48,2016-07-17T17:10:45,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-18,62.4,29.2,47.3,62.4,24.3,46.9,42.8,85.9,0.008,100,4.17,rain,0,0,33.8,21.2,323.4,1024.8,58.9,4.6,113.1,9.7,5,,2016-07-18T07:08:18,2016-07-18T17:11:25,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-19,64.1,53.5,57.4,64.1,53.5,57.4,54.9,91.9,0.004,100,4.17,rain,0,0,23.5,18.3,339.7,1022.7,81.1,6.1,56.3,4.9,2,,2016-07-19T07:07:47,2016-07-19T17:12:06,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-20,57.3,47.9,53.4,57.3,47.9,53.4,51.6,93.6,0.088,100,12.5,rain,0,0,15.4,7.8,95.4,1022.1,87.4,6.1,36.3,3.2,2,,2016-07-20T07:07:13,2016-07-20T17:12:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-21,57.3,48.1,52.3,57.3,47,52.1,48.9,88.9,0.001,100,4.17,rain,0,0,15.2,9.4,336.4,1019.7,89.5,6.1,61.2,5.2,3,,2016-07-21T07:06:39,2016-07-21T17:13:28,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-22,60.9,51.2,56.8,60.9,51.2,56.8,53.3,88.7,0.22,100,12.5,rain,0,0,55.5,33.3,321.5,1005.5,84.9,5.8,48.6,4.2,2,,2016-07-22T07:06:02,2016-07-22T17:14:09,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-23,53.1,39.3,44.9,53.1,31.4,37.7,34,66,0.02,100,8.33,rain,0,0,46.3,33.3,295.9,1004.9,61.7,6.2,104.3,9,4,,2016-07-23T07:05:24,2016-07-23T17:14:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2016-07-24,45.8,28.6,39.5,39.7,22.3,33.5,31.8,74.7,0.156,100,4.17,rain,0,0,28.6,17.2,322.5,1013.2,63.7,6.2,108.1,9.3,5,,2016-07-24T07:04:45,2016-07-24T17:15:34,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,94926099999"
australia,2016-07-25,48.3,39.1,43.2,41.2,31.3,35.6,38.4,83.2,0.157,100,12.5,rain,0,0,38.3,24.2,323.7,1012,69.9,6.1,86,7.7,4,,2016-07-25T07:04:04,2016-07-25T17:16:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94909099999,94927099999,95716099999,94926099999"
australia,2016-07-26,49.5,40.8,43.8,43.3,32.4,36,35.1,72.5,0.024,100,16.67,rain,0,0,38,25.3,312.5,1014.3,61,6.2,110.4,9.6,5,,2016-07-26T07:03:21,2016-07-26T17:17:00,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-27,52.9,40.7,45.5,52.9,32.8,40.4,39.1,79.3,0.073,100,8.33,rain,0,0,36.5,18.3,319.9,1015.1,66.7,6.1,92.1,8.1,4,,2016-07-27T07:02:37,2016-07-27T17:17:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-28,53.8,35.7,44.1,53.8,29.9,39.9,35.6,73.2,0.006,100,4.17,rain,0,0,27.7,17.2,325.9,1024,28,6.2,122.8,10.4,5,,2016-07-28T07:01:52,2016-07-28T17:18:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-29,53.6,26.8,40.9,53.6,20.7,36.7,34.8,80.7,0,0,0,,0,0,28.2,18.7,331,1023,63.1,6.2,113.5,9.8,5,,2016-07-29T07:01:05,2016-07-29T17:19:11,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-30,53,31.8,41.9,53,26.2,38.6,38,87.1,0,0,0,,0,0,16.6,10.3,2.8,1022.7,72.4,5.7,137.1,11.7,6,,2016-07-30T07:00:16,2016-07-30T17:19:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-07-31,58.4,42.5,48.4,58.4,36.5,45.3,42,79.2,0,0,0,,0,0,28.9,18.3,331.5,1018.6,53.2,6.2,100.1,8.5,4,,2016-07-31T06:59:27,2016-07-31T17:20:40,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-01,55.2,42.4,48.2,55.2,39.1,45.3,44.5,87.1,0.044,100,8.33,rain,0,0,28.2,18.7,334.4,1015.9,88.8,6.1,72.8,6.2,3,,2016-08-01T06:58:35,2016-08-01T17:21:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-02,49.6,40.6,44.7,45.5,33.9,39.6,38.2,78.9,0.02,100,8.33,rain,0,0,23.3,16.7,162,1016,88.4,6,45.4,3.9,2,,2016-08-02T06:57:43,2016-08-02T17:22:09,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-03,54.8,34.1,44.4,54.8,27.8,40.3,33.6,66.8,0,0,0,,0,0,27.1,20.8,171.6,1022.1,46.6,6.2,140.3,11.9,6,,2016-08-03T06:56:49,2016-08-03T17:22:54,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-04,53.2,35.2,43.4,53.2,30,39.8,34.5,72.1,0,0,0,,0,0,33.3,15,150.3,1027.9,47,6.2,115.4,9.9,4,,2016-08-04T06:55:54,2016-08-04T17:23:39,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-05,55.6,34.9,43.9,55.6,32.9,42.1,35.9,76.1,0,0,0,,0,0,13.4,8.1,7.9,1030.9,48.3,6.2,143,12.3,6,,2016-08-05T06:54:57,2016-08-05T17:24:24,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-06,51.9,31.8,41.1,51.9,27.2,39.3,34.8,81,0,0,0,,0,0,10.1,8.1,339.7,1028.7,88.2,5.9,98.7,8.4,4,,2016-08-06T06:53:59,2016-08-06T17:25:09,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-07,52,37.8,44.5,52,33.7,42.5,38.7,80.7,0,0,0,,0,0,13.4,8.6,135.2,1027,91.7,6.2,100,8.6,4,,2016-08-07T06:53:00,2016-08-07T17:25:54,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-08,56.6,28.7,43,56.6,22.9,41.4,35.6,78.2,0,0,0,,0,0,16.3,10.3,353.3,1025.3,47.8,5.5,139.1,11.9,6,,2016-08-08T06:52:00,2016-08-08T17:26:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-09,58.8,30.5,44.6,58.8,27.6,43.3,38.7,81.7,0,0,0,,0,0,21.7,14.5,344.3,1020.8,47.9,6.2,150.2,13.1,5,,2016-08-09T06:50:59,2016-08-09T17:27:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-10,60.3,43,51.4,60.3,40.2,48.6,41.7,71.4,0.062,100,8.33,rain,0,0,38,22.3,319,1014.5,62.9,6.1,141.7,12.2,6,,2016-08-10T06:49:56,2016-08-10T17:28:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-11,53.6,35.6,46,53.6,30,41.8,33.3,62.7,0,0,0,,0,0,25.7,19,324.2,1018.7,30.2,6.2,168.9,14.6,6,,2016-08-11T06:48:52,2016-08-11T17:28:55,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-12,50.1,24.8,38.1,50.1,17.8,34.1,30.7,76.6,0,0,0,,0,0,20.4,17.6,322.8,1022.7,56.1,6.2,163.1,14.1,6,,2016-08-12T06:47:47,2016-08-12T17:29:40,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-13,58.4,37.4,46.9,58.4,31.6,42.7,35.2,65.1,0,0,0,,0,0,29.1,18.9,311,1022.4,34.4,6.2,168.2,14.5,6,,2016-08-13T06:46:41,2016-08-13T17:30:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-14,59,30.3,45.2,59,26.8,43.1,35.1,70.7,0,0,0,,0,0,13.4,9.9,346.3,1027.9,18.5,6.2,177.9,15.4,7,,2016-08-14T06:45:34,2016-08-14T17:31:10,0.36,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-15,59.1,28.5,41.9,59.1,22.7,40.6,35.3,80.7,0,0,0,,0,0,13.9,8.1,352.3,1031.7,5.2,5.8,182,15.7,7,,2016-08-15T06:44:26,2016-08-15T17:31:55,0.39,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-16,62.4,28.6,44.6,62.4,28.6,44.2,35.2,74.3,0,0,0,,0,0,27.1,17.5,323.7,1029.5,10.7,5.6,183.5,15.8,7,,2016-08-16T06:43:17,2016-08-16T17:32:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-17,58.6,34,46.3,58.6,32.6,45.4,40.5,82.4,0.001,100,4.17,rain,0,0,24.2,18.8,324.6,1025.5,55.3,6.2,138.9,12.1,5,,2016-08-17T06:42:07,2016-08-17T17:33:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-18,64.1,30,45.8,64.1,27.3,45.5,38.3,78.6,0,0,0,,0,0,24.8,15.5,335,1023.4,36.3,5,158.9,13.7,7,,2016-08-18T06:40:56,2016-08-18T17:34:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-19,64.5,31.8,48.1,64.5,26.2,46.9,38.6,74.5,0.05,100,4.17,rain,0,0,42.1,32.2,336.4,1015.6,41.5,6.1,169.1,14.5,6,,2016-08-19T06:39:44,2016-08-19T17:34:55,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-20,48,39.5,42.7,41.2,31.5,35.8,36.8,80.4,0.246,100,12.5,rain,0,0,37.8,18.8,306.7,1014.8,69.2,6.1,140.7,12.2,6,,2016-08-20T06:38:31,2016-08-20T17:35:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-21,53.2,37.4,44.4,53.2,33,40,37.9,78.3,0.002,100,8.33,rain,0,0,24.8,16.5,333,1018.5,55.7,6.2,98.2,8.5,4,,2016-08-21T06:37:17,2016-08-21T17:36:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-22,54.8,34.2,44.5,54.8,32.6,43.2,38.8,82.3,0.016,100,8.33,rain,0,0,12.1,8.1,149.8,1015.6,90.7,6.2,86.1,7.4,4,,2016-08-22T06:36:02,2016-08-22T17:37:10,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-23,56.6,40.6,47.7,56.6,37.4,46.4,40.2,77.5,0.115,100,4.17,rain,0,0,17.7,9,95.7,1015.1,79.1,6.2,139.2,11.9,5,,2016-08-23T06:34:47,2016-08-23T17:37:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
australia,2016-08-24,50.1,40.8,45.3,50.1,37.1,43.1,41.4,86.6,0.373,100,12.5,rain,0,0,18.3,7.9,126.4,1013.2,90.6,6.1,65,5.5,3,,2016-08-24T06:33:31,2016-08-24T17:38:39,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"YSCB,95925099999,94925099999,94927099999,95716099999,94926099999"
