datetime,tempmax,tempmin,temp,humidity,precip,snow,snowdepth,windspeed,conditions,description,raining,snowing,heavy_weather
2014-06-26,12.666666666666664,8.0,9.666666666666666,73.3,0.0254,,,43.291246,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2014-06-27,11.055555555555555,5.1111111111111125,8.38888888888889,85.4,0.0,,,31.543064,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-06-28,11.055555555555555,4.777777777777779,6.722222222222223,78.5,9.6012,,,44.578718,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-06-29,7.88888888888889,4.000000000000002,5.611111111111112,86.3,0.45719999999999994,,,41.681906,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-06-30,9.11111111111111,1.8333333333333317,5.38888888888889,73.1,0.0,,,26.393175999999997,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-07-01,10.944444444444446,-1.9444444444444444,4.2777777777777795,84.0,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-02,6.833333333333332,-1.1666666666666674,3.2222222222222205,93.8,0.1524,,,9.334171999999999,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,1
2014-07-03,9.722222222222221,-1.9444444444444444,4.333333333333332,87.9,0.0,,,11.104446000000001,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-04,12.0,-1.722222222222223,4.8888888888888875,82.9,0.0254,,,37.01482,"snow, rain, partially cloudy",Clearing in the afternoon with morning rain or snow.,1,1,0
2014-07-05,9.888888888888888,0.8888888888888897,5.888888888888889,83.9,0.2032,,,28.807185999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain clearing later.,1,0,0
2014-07-06,10.88888888888889,2.8888888888888906,6.611111111111111,84.1,0.0,,,37.01482,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-07,11.944444444444445,-2.9444444444444446,4.055555555555554,86.1,0.17779999999999999,,,22.369826,rain,Clear conditions throughout the day with rain in the morning and afternoon.,1,0,0
2014-07-08,10.111111111111112,-3.111111111111112,2.944444444444443,87.0,0.0,,,24.783836,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-07-09,6.888888888888888,-3.944444444444445,2.2777777777777786,88.9,3.4798,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2014-07-10,8.833333333333334,3.8333333333333326,5.944444444444446,79.6,0.0762,,,33.635206,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2014-07-11,10.0,5.777777777777777,7.277777777777778,75.7,0.0,,,37.175754000000005,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-12,8.499999999999998,0.944444444444446,5.555555555555555,80.4,0.635,,,27.680647999999998,"snow, rain, partially cloudy",Partly cloudy throughout the day with rain or snow.,1,1,0
2014-07-13,10.944444444444446,-2.0555555555555554,3.4999999999999982,72.1,0.0,,,20.599552000000003,clear,Clear conditions throughout the day.,0,0,0
2014-07-14,13.61111111111111,-3.888888888888889,4.777777777777779,79.4,0.1524,,,13.357522000000001,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,1
2014-07-15,9.000000000000002,3.0555555555555554,6.888888888888888,93.8,1.5239999999999998,,,16.576202000000002,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,1
2014-07-16,11.61111111111111,7.000000000000001,8.444444444444446,89.2,6.0451999999999995,,,23.496364,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,0
2014-07-17,10.777777777777779,4.833333333333335,7.555555555555555,74.8,0.17779999999999999,,,33.474272,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-07-18,13.055555555555555,-0.11111111111111072,5.277777777777778,62.7,0.254,,,39.106962,"snow, rain, partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,1,1,0
2014-07-19,11.833333333333332,-1.9444444444444444,4.944444444444444,66.6,0.0,,,35.566414,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-20,11.88888888888889,-4.777777777777779,2.6111111111111125,75.9,0.0,,,13.196587999999998,clear,Clear conditions throughout the day.,0,0,1
2014-07-21,12.777777777777779,-3.166666666666666,3.0555555555555554,82.3,0.0,,,14.805927999999998,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-07-22,12.888888888888891,0.8888888888888897,5.944444444444446,83.1,0.0,,,11.104446000000001,partially cloudy,Clearing in the afternoon.,0,0,0
2014-07-23,12.888888888888891,-0.7222222222222227,4.333333333333332,86.2,0.0,,,14.162192000000001,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-24,10.88888888888889,-1.1666666666666674,4.444444444444445,91.2,0.254,,,9.334171999999999,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2014-07-25,15.777777777777779,-0.8888888888888897,6.944444444444445,86.2,0.0508,,,31.543064,"snow, rain, partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,1,1,0
2014-07-26,12.888888888888891,1.0555555555555547,6.333333333333332,88.1,0.22859999999999997,,,14.805927999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,1,0,0
2014-07-27,13.833333333333334,-3.888888888888889,5.1111111111111125,86.0,0.0,,,26.55411,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-07-28,12.111111111111109,-2.000000000000001,6.0555555555555545,84.1,0.0254,,,30.738394000000003,"snow, rain, partially cloudy",Partly cloudy throughout the day with morning rain or snow.,1,1,0
2014-07-29,15.88888888888889,7.88888888888889,11.500000000000002,57.2,0.0,,,38.946028,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-07-30,13.944444444444445,10.88888888888889,12.333333333333336,71.6,0.0254,,,35.727348,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2014-07-31,16.61111111111111,8.88888888888889,13.0,55.1,0.0,,,53.591021999999995,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-08-01,13.11111111111111,2.055555555555557,6.0555555555555545,68.1,0.9397999999999999,,,41.520972,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-08-02,9.777777777777779,-3.8333333333333326,2.944444444444443,68.5,0.0,,,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-08-03,10.722222222222221,-5.888888888888889,1.3888888888888888,68.5,0.0,,,12.552852,clear,Clear conditions throughout the day.,0,0,1
2014-08-04,12.888888888888891,-5.166666666666667,2.8888888888888906,71.6,0.0,,,21.887024,clear,Clear conditions throughout the day.,0,0,1
2014-08-05,12.944444444444443,-7.888888888888889,2.2777777777777786,73.8,0.1524,,,18.346476,"snow, rain",Clear conditions throughout the day with morning rain or snow.,1,1,1
2014-08-06,12.888888888888891,-5.833333333333333,3.111111111111112,79.6,0.0,,,25.910374,clear,Clear conditions throughout the day.,0,0,1
2014-08-07,13.944444444444445,-3.944444444444445,4.444444444444445,73.3,0.0,,,16.576202000000002,partially cloudy,Clearing in the afternoon.,0,0,1
2014-08-08,12.888888888888891,-3.888888888888889,3.7222222222222237,82.6,0.0,,,17.863674,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-08-09,12.833333333333334,-3.944444444444445,4.000000000000002,82.7,0.1524,,,24.1401,"snow, rain, partially cloudy",Partly cloudy throughout the day with morning rain or snow.,1,1,1
2014-08-10,14.777777777777779,2.1111111111111094,8.0,69.9,0.0,,,34.439876,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-11,8.0,-3.0555555555555554,3.1666666666666683,64.0,0.0,,,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-08-12,12.777777777777779,-3.611111111111111,3.944444444444445,68.8,0.0,,,15.610598,clear,Clear conditions throughout the day.,0,0,1
2014-08-13,12.833333333333334,-1.4999999999999996,4.666666666666666,68.3,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-14,14.000000000000002,-4.888888888888889,4.166666666666667,72.6,0.0,,,12.391918,clear,Clear conditions throughout the day.,0,0,1
2014-08-15,15.055555555555555,-1.8888888888888882,6.111111111111111,74.7,0.0,,,12.552852,partially cloudy,Clearing in the afternoon.,0,0,0
2014-08-16,13.88888888888889,0.8888888888888897,7.722222222222222,76.6,0.0,,,19.473014,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-17,10.0,7.833333333333333,8.777777777777777,92.1,8.636000000000001,,,24.1401,"rain, overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,1,0,1
2014-08-18,13.833333333333334,8.833333333333334,10.055555555555555,74.8,0.6604,,,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-08-19,14.000000000000002,4.2777777777777795,10.055555555555555,64.6,0.0762,,,38.62416,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2014-08-20,14.833333333333334,-0.9444444444444441,6.666666666666667,67.0,0.0,,,12.552852,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-08-21,13.666666666666666,-1.0555555555555547,5.7222222222222205,81.3,0.1016,,,19.473014,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-08-22,14.833333333333334,1.1111111111111112,7.6111111111111125,82.0,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-23,14.166666666666666,-0.777777777777777,7.777777777777778,87.0,0.17779999999999999,,,17.541806,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-08-24,16.88888888888889,5.0,10.333333333333334,74.5,0.0,,,18.346476,partially cloudy,Clearing in the afternoon.,0,0,0
2014-08-25,15.777777777777779,1.0555555555555547,7.88888888888889,83.7,12.039599999999998,,,16.89807,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2014-08-26,12.833333333333334,6.833333333333332,9.611111111111109,85.0,1.1176,,,32.347734,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-08-27,14.777777777777779,3.888888888888889,8.777777777777777,75.7,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-28,14.777777777777779,1.9444444444444444,7.5,78.7,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-29,16.88888888888889,0.11111111111111269,7.88888888888889,77.5,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-30,16.666666666666668,1.8888888888888882,8.333333333333334,74.9,0.0,,,20.277684,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-08-31,16.833333333333332,0.777777777777777,8.0,79.6,0.0,,,24.1401,partially cloudy,Clearing in the afternoon.,0,0,0
2014-09-01,17.055555555555557,-0.16666666666666707,9.000000000000002,74.6,0.0,,,31.543064,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-02,11.11111111111111,5.944444444444446,8.499999999999998,70.7,0.4064,,,33.635206,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-09-03,12.777777777777779,3.0555555555555554,7.5,57.3,0.0,,,38.946028,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-04,12.888888888888891,1.1111111111111112,7.166666666666667,66.7,0.1016,,,28.324384000000002,"rain, partially cloudy",Partly cloudy throughout the day with morning rain.,1,0,0
2014-09-05,14.055555555555554,2.055555555555557,7.333333333333335,75.5,0.0762,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-09-06,13.88888888888889,0.8888888888888897,7.3888888888888875,75.7,0.0,,,16.576202000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-07,17.0,-1.0000000000000004,8.11111111111111,76.4,0.1524,,,19.633948,rain,Clear conditions throughout the day with morning rain.,1,0,0
2014-09-08,17.666666666666668,1.3888888888888888,9.444444444444445,76.9,0.0,,,26.55411,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-09,17.055555555555557,5.222222222222221,11.777777777777779,82.2,0.5334,,,35.888282000000004,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-09-10,16.88888888888889,7.722222222222222,12.055555555555557,72.5,21.386799999999997,,,33.79614,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,1
2014-09-11,16.833333333333332,6.4444444444444455,11.944444444444445,63.0,0.0,,,31.543064,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-12,14.11111111111111,2.166666666666666,8.944444444444445,74.0,0.0,,,13.196587999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-13,16.11111111111111,5.055555555555556,9.888888888888888,80.0,0.0,,,17.70274,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-14,17.944444444444443,0.33333333333333415,8.499999999999998,79.3,0.0,,,29.450922000000002,partially cloudy,Clearing in the afternoon.,0,0,0
2014-09-15,18.666666666666664,2.166666666666666,10.61111111111111,75.9,0.0,,,19.955816000000002,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-16,16.77777777777778,8.944444444444445,12.055555555555557,78.7,0.635,,,33.957074,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-09-17,13.88888888888889,7.88888888888889,10.444444444444443,61.7,0.0,,,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-18,13.0,1.8888888888888882,7.666666666666665,60.6,0.0,,,26.875978,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-09-19,15.833333333333334,-3.0555555555555554,6.277777777777776,69.1,0.0,,,19.633948,clear,Clear conditions throughout the day.,0,0,1
2014-09-20,17.88888888888889,-0.777777777777777,8.38888888888889,65.6,0.0,,,18.346476,clear,Clear conditions throughout the day.,0,0,0
2014-09-21,17.11111111111111,4.8888888888888875,10.833333333333334,72.7,0.0,,,14.323126,partially cloudy,Clearing in the afternoon.,0,0,0
2014-09-22,19.777777777777775,7.88888888888889,12.388888888888888,68.8,0.0,,,14.323126,partially cloudy,Clearing in the afternoon.,0,0,0
2014-09-23,21.888888888888893,2.1111111111111094,12.277777777777779,69.7,0.0,,,18.346476,clear,Clear conditions throughout the day.,0,0,0
2014-09-24,18.666666666666664,2.833333333333334,11.38888888888889,78.8,0.38099999999999995,,,28.324384000000002,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-09-25,16.833333333333332,8.944444444444445,13.444444444444446,78.1,1.5239999999999998,,,28.646252,"rain, partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,1,0,0
2014-09-26,16.88888888888889,1.8888888888888882,10.0,76.8,0.0,,,28.16345,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-27,17.88888888888889,4.8888888888888875,10.944444444444446,74.8,0.0,,,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-09-28,21.944444444444443,1.9444444444444444,12.277777777777779,72.6,0.0,,,31.543064,clear,Clear conditions throughout the day.,0,0,0
2014-09-29,23.111111111111107,8.11111111111111,16.444444444444443,52.6,0.0,,,34.118007999999996,clear,Clear conditions throughout the day.,0,0,0
2014-09-30,23.111111111111107,3.3333333333333335,15.38888888888889,56.4,0.0,,,38.946028,clear,Clear conditions throughout the day.,0,0,0
2014-10-01,15.88888888888889,3.2222222222222205,10.777777777777779,43.5,0.0,,,32.1868,clear,Clear conditions throughout the day.,0,0,0
2014-10-02,19.833333333333332,-0.777777777777777,9.055555555555554,69.0,0.0,,,30.416525999999998,clear,Clear conditions throughout the day.,0,0,0
2014-10-03,20.055555555555554,0.944444444444446,11.055555555555555,70.1,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-04,21.944444444444443,10.277777777777779,15.222222222222221,62.3,0.0,,,32.347734,partially cloudy,Clearing in the afternoon.,0,0,0
2014-10-05,26.888888888888893,5.0,16.166666666666668,52.4,0.0,,,33.474272,clear,Clear conditions throughout the day.,0,0,0
2014-10-06,27.666666666666668,7.444444444444445,18.333333333333332,57.4,0.0,,,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-07,18.88888888888889,8.11111111111111,15.166666666666666,62.2,2.921,,,37.01482,"rain, partially cloudy",Clearing in the afternoon with early morning rain.,1,0,0
2014-10-08,19.0,3.0555555555555554,11.055555555555555,69.4,0.0,,,27.680647999999998,clear,Clear conditions throughout the day.,0,0,0
2014-10-09,19.055555555555557,3.111111111111112,11.777777777777779,70.0,0.1524,,,24.1401,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,0
2014-10-10,21.11111111111111,2.1111111111111094,12.444444444444445,63.0,0.0,,,23.496364,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-11,25.888888888888886,3.277777777777777,15.166666666666666,51.5,0.0,,,24.1401,clear,Clear conditions throughout the day.,0,0,0
2014-10-12,26.888888888888893,4.8888888888888875,16.444444444444443,53.8,0.0762,,,30.255592,"rain, partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,1,0,0
2014-10-13,19.777777777777775,8.0,14.833333333333334,81.0,0.8128,,,29.450922000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-10-14,8.833333333333334,6.111111111111111,7.277777777777778,86.1,17.145,,,40.2335,"rain, overcast",Cloudy skies throughout the day with rain.,1,0,1
2014-10-15,14.88888888888889,6.7777777777777795,9.833333333333336,61.7,0.0,,,37.01482,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-16,15.88888888888889,0.7222222222222207,8.88888888888889,71.5,0.0,,,28.324384000000002,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-10-17,16.055555555555557,2.2777777777777786,9.944444444444445,68.0,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-18,19.88888888888889,2.1111111111111094,10.88888888888889,70.5,0.0,,,16.254334,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-19,24.833333333333332,3.944444444444445,14.555555555555555,63.1,0.0,,,26.55411,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-10-20,16.11111111111111,9.000000000000002,12.555555555555555,74.7,0.0,,,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-21,16.833333333333332,9.777777777777779,12.388888888888888,71.3,0.0,,,22.852628,overcast,Cloudy skies throughout the day.,0,0,0
2014-10-22,24.0,9.833333333333336,15.666666666666666,68.8,0.0,,,24.1401,partially cloudy,Clearing in the afternoon.,0,0,0
2014-10-23,25.833333333333332,9.11111111111111,16.72222222222222,70.9,4.2418,,,25.588506,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-10-24,27.88888888888889,10.111111111111112,19.055555555555557,69.1,0.127,,,17.863674,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2014-10-25,29.72222222222222,8.88888888888889,19.27777777777778,61.9,0.0508,,,30.094658,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-10-26,28.111111111111107,9.888888888888888,20.0,56.4,0.0,,,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-27,23.055555555555557,9.888888888888888,17.055555555555557,52.6,0.0,,,41.360037999999996,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-10-28,18.88888888888889,7.944444444444443,14.000000000000002,50.1,0.0,,,38.946028,clear,Clear conditions throughout the day.,0,0,0
2014-10-29,23.111111111111107,9.611111111111109,16.444444444444443,51.3,0.0,,,30.094658,clear,Clear conditions throughout the day.,0,0,0
2014-10-30,25.888888888888886,5.1111111111111125,15.277777777777779,55.7,0.0,,,28.807185999999998,clear,Clear conditions throughout the day.,0,0,0
2014-10-31,30.77777777777778,5.055555555555556,18.666666666666664,44.9,0.0,,,37.01482,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-01,24.833333333333332,11.777777777777779,18.88888888888889,50.6,0.2032,,,48.2802,"rain, partially cloudy",Partly cloudy throughout the day with afternoon rain.,1,0,1
2014-11-02,19.055555555555557,4.555555555555557,12.0,41.5,0.0,,,31.543064,clear,Clear conditions throughout the day.,0,0,0
2014-11-03,21.722222222222218,3.888888888888889,12.555555555555555,62.3,0.0,,,25.910374,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-11-04,24.88888888888889,10.999999999999998,16.333333333333332,56.0,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-05,25.833333333333332,9.888888888888888,17.11111111111111,53.8,0.0,,,32.347734,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-06,23.88888888888889,12.055555555555557,17.0,60.0,0.0,,,21.565156,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-07,26.11111111111111,6.0555555555555545,16.27777777777778,60.8,0.0,,,26.875978,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-08,29.11111111111111,7.833333333333333,18.555555555555557,50.8,0.0,,,22.369826,clear,Clear conditions throughout the day.,0,0,0
2014-11-09,31.833333333333332,8.11111111111111,19.27777777777778,51.1,0.0,,,25.427572,clear,Clear conditions throughout the day.,0,0,0
2014-11-10,28.055555555555557,14.000000000000002,18.72222222222222,61.7,0.0,,,27.680647999999998,partially cloudy,Clearing in the afternoon.,0,0,0
2014-11-11,25.833333333333332,8.944444444444445,15.444444444444445,67.0,0.0,,,33.474272,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-12,27.055555555555557,11.055555555555555,17.11111111111111,62.7,0.0,,,27.680647999999998,partially cloudy,Clearing in the afternoon.,0,0,0
2014-11-13,29.944444444444443,10.055555555555555,19.944444444444446,52.0,0.0,,,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-14,36.333333333333336,10.999999999999998,23.444444444444443,39.8,0.0,,,29.129054000000004,partially cloudy,Partly cloudy throughout the day.,0,0,1
2014-11-15,27.88888888888889,15.0,19.27777777777778,66.2,1.7018,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-11-16,17.11111111111111,13.0,15.166666666666666,78.4,8.2804,,,40.716302,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-11-17,22.61111111111111,9.444444444444445,15.88888888888889,52.2,0.0,,,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-18,24.833333333333332,5.944444444444446,15.777777777777779,60.6,0.0,,,24.1401,clear,Clear conditions throughout the day.,0,0,0
2014-11-19,26.888888888888893,13.0,18.77777777777778,54.8,0.0,,,24.1401,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-20,30.0,8.11111111111111,20.166666666666668,48.0,0.0,,,27.197846,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-21,29.77777777777778,13.11111111111111,22.5,44.2,0.0,,,29.450922000000002,partially cloudy,Becoming cloudy in the afternoon.,0,0,0
2014-11-22,30.88888888888889,14.055555555555554,21.722222222222218,57.4,0.0,,,30.255592,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-23,38.611111111111114,12.888888888888891,25.33333333333333,43.5,0.0,,,33.474272,clear,Clear conditions throughout the day.,0,0,1
2014-11-24,25.11111111111111,18.055555555555557,21.333333333333336,69.3,1.7018,,,19.955816000000002,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-11-25,24.777777777777775,11.88888888888889,18.61111111111111,46.2,5.7912,,,29.450922000000002,rain,Clear conditions throughout the day with early morning rain.,1,0,0
2014-11-26,26.0,7.11111111111111,16.61111111111111,63.7,0.0,,,30.738394000000003,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-27,24.72222222222222,13.11111111111111,17.333333333333332,64.4,0.0254,,,30.738394000000003,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-11-28,26.0,7.11111111111111,17.11111111111111,59.0,0.0,,,29.450922000000002,partially cloudy,Clearing in the afternoon.,0,0,0
2014-11-29,28.833333333333332,10.055555555555555,20.222222222222225,55.2,0.0,,,22.852628,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-11-30,26.77777777777778,13.833333333333334,19.111111111111114,72.9,4.7752,,,20.11675,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-12-01,31.61111111111111,12.055555555555557,21.611111111111114,67.0,0.7619999999999999,,,29.450922000000002,"rain, partially cloudy",Becoming cloudy in the afternoon with rain.,1,0,0
2014-12-02,32.05555555555556,14.833333333333334,23.333333333333332,58.9,0.1016,,,35.727348,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2014-12-03,29.88888888888889,14.833333333333334,19.61111111111111,81.3,14.020800000000001,,,17.863674,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2014-12-04,26.833333333333332,15.055555555555555,20.055555555555554,79.7,9.1694,,,23.33543,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-12-05,27.61111111111111,13.833333333333334,20.0,72.7,0.508,,,27.680647999999998,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-12-06,21.833333333333332,14.833333333333334,17.22222222222222,85.3,37.973,,,19.633948,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,1
2014-12-07,26.666666666666668,11.11111111111111,18.5,65.5,0.508,,,24.94477,"rain, partially cloudy",Partly cloudy throughout the day with early morning rain.,1,0,0
2014-12-08,27.77777777777778,11.944444444444445,19.72222222222222,64.9,0.0,,,27.680647999999998,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-09,27.88888888888889,16.0,20.0,68.4,0.0,,,35.244546,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-10,29.77777777777778,14.222222222222221,20.33333333333333,71.3,5.5626,,,42.486576,"rain, partially cloudy",Partly cloudy throughout the day with late afternoon rain.,1,0,0
2014-12-11,21.666666666666668,13.0,16.77777777777778,79.6,5.1815999999999995,,,28.16345,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-12-12,20.888888888888886,11.944444444444445,15.666666666666666,66.6,0.0,,,33.957074,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-13,21.77777777777778,12.777777777777779,16.38888888888889,62.4,0.0,,,24.94477,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-14,26.833333333333332,7.777777777777778,17.166666666666668,65.9,0.4318,,,23.174496,"rain, partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,1,0,0
2014-12-15,29.944444444444443,9.888888888888888,20.833333333333332,54.7,0.0,,,26.55411,clear,Clear conditions throughout the day.,0,0,0
2014-12-16,32.0,16.77777777777778,23.333333333333332,52.3,1.2953999999999999,,,39.42883,"rain, partially cloudy",Clearing in the afternoon with rain.,1,0,0
2014-12-17,25.055555555555554,13.0,19.444444444444443,40.7,0.0,,,30.57746,clear,Clear conditions throughout the day.,0,0,0
2014-12-18,26.833333333333332,9.888888888888888,19.0,51.9,0.0,,,30.899327999999997,partially cloudy,Clearing in the afternoon.,0,0,0
2014-12-19,24.833333333333332,9.944444444444445,17.555555555555557,47.5,0.0,,,38.62416,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-20,26.666666666666668,11.055555555555555,17.88888888888889,62.5,0.0,,,27.680647999999998,partially cloudy,Clearing in the afternoon.,0,0,0
2014-12-21,29.61111111111111,13.0,21.38888888888889,55.5,0.0,,,22.369826,partially cloudy,Partly cloudy throughout the day.,0,0,0
2014-12-22,29.77777777777778,14.833333333333334,21.11111111111111,70.1,0.4318,,,38.62416,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
2014-12-23,27.055555555555557,16.77777777777778,20.611111111111107,78.9,5.5371999999999995,,,36.049215999999994,"rain, partially cloudy",Partly cloudy throughout the day with rain.,1,0,0
